customerID,gender,GenderBinary,SeniorCitizen,Partner,PartnerBinary,Dependents,DependentBinary,tenure Month,PhoneService,PhoneServiceBinary,MultipleLines,MultipleLinesBinary,InternetService,InternetServiceBinary,OnlineSecurity,OnlineSecurity,OnlineBackup,OnlineBackupBinary,DeviceProtection,DeviceProtetionBinary,TechSupport,TechSupportBinary,StreamingTV,StreamingTVBinary,StreamingMovies,StreamingMoviesBinary,Contract,ContractBinary,PaperlessBilling,PaperlessBillingBinary,PaymentMethod,PMElectronicCheck,PMMailedCheck,PMCreditCardAuto,MonthlyCharges,TotalCharges,Churn,ChurnBinary
5256-SKJGO,Female,0,0,Yes,1,Yes,1,64,No,0,No phone service,0,DSL,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Electronic check,1,0,0,54.6,3423.50,No,0
3071-VBYPO,Male,1,0,Yes,1,Yes,1,3,Yes,1,No,1,Fiber optic,2,Yes,2,Yes,2,No,1,No,1,Yes,2,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,89.85,248.40,No,0
9560-BBZXK,Female,0,0,No,0,No,0,36,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,No,1,No,1,No,1,Two year,2,No,0,Bank transfer (automatic),0,0,0,31.05,1126.35,No,0
5299-RULOA,Female,0,0,Yes,1,Yes,1,10,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.25,1064.65,Yes,1
8402-OOOHJ,Female,0,0,No,0,No,0,41,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,20.65,835.15,No,0
9445-ZUEQE,Male,1,0,Yes,1,Yes,1,27,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,85.2,2151.60,No,0
1091-SOZGA,Female,0,0,Yes,1,Yes,1,56,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,99.8,5515.45,No,0
2928-HLDBA,Female,0,0,No,0,No,0,6,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20.7,112.75,No,0
0404-SWRVG,Male,1,0,No,0,No,0,3,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,74.4,229.55,Yes,1
6497-TILVL,Female,0,0,Yes,1,Yes,1,7,Yes,1,No,1,DSL,1,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,50.7,350.35,No,0
7219-TLZHO,Female,0,0,Yes,1,Yes,1,4,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20.85,62.90,No,0
4622-YNKIJ,Male,1,0,No,0,No,0,33,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Electronic check,1,0,0,88.95,3027.65,No,0
4412-YLTKF,Female,0,1,No,0,No,0,27,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,78.05,2135.50,Yes,1
6734-PSBAW,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,23.55,1723.95,No,0
3930-ZGWVE,Male,1,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.75,19.75,No,0
2639-UGMAZ,Male,1,1,No,0,No,0,71,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,56.45,3985.35,No,0
2876-GZYZC,Female,0,0,No,0,No,0,13,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,85.95,1215.65,No,0
6207-WIOLX,Female,0,0,Yes,1,Yes,1,25,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,58.6,1502.65,Yes,1
8587-XYZSF,Male,1,0,No,0,No,0,67,Yes,1,No,1,DSL,1,No,1,No,1,No,1,Yes,2,No,1,No,1,Two year,2,No,0,Bank transfer (automatic),0,0,0,50.55,3260.10,No,0
3091-FYHKI,Male,1,0,No,0,No,0,1,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,35.45,35.45,Yes,1
2372-HWUHI,Male,1,0,No,0,No,0,2,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,44.35,81.25,Yes,1
7799-LGRDP,Female,0,0,No,0,No,0,43,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Credit card (automatic),0,0,1,25.7,1188.20,No,0
7850-VWJUU,Female,0,0,No,0,No,0,23,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,75,1778.50,No,0
3774-VBNXY,Female,0,0,Yes,1,Yes,1,64,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,20.2,1277.75,No,0
6217-KDYWC,Male,1,0,No,0,Yes,1,57,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Mailed check,0,1,0,19.6,1170.55,No,0
0390-DCFDQ,Female,0,1,Yes,1,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,70.45,70.45,Yes,1
3146-MSEGF,Female,0,1,Yes,1,Yes,1,72,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,88.05,6425.65,No,0
4080-OGPJL,Female,0,0,No,0,No,0,8,Yes,1,Yes,2,DSL,1,Yes,2,No,1,No,1,Yes,2,No,1,Yes,2,Month-to-month,0,No,0,Electronic check,1,0,0,71.15,563.65,Yes,1
1095-WGNGG,Female,0,0,Yes,1,No,0,61,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,101.05,5971.25,No,0
2636-SJDOU,Male,1,0,No,0,No,0,64,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,No,1,No,1,No,1,One year,1,Yes,1,Credit card (automatic),0,0,1,84.3,5289.05,No,0
1131-QQZEB,Male,1,1,Yes,1,No,0,71,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,23.95,1756.20,No,0
5716-EZXZN,Female,0,0,Yes,1,Yes,1,65,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Credit card (automatic),0,0,1,99.05,6416.70,No,0
6837-BJYDQ,Male,1,0,No,0,No,0,3,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,19.6,61.35,No,0
2135-RXIHG,Male,1,0,No,0,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,45.65,45.65,Yes,1
6440-DKQGE,Male,1,0,No,0,Yes,1,30,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,No,1,Yes,2,No,1,One year,1,No,0,Credit card (automatic),0,0,1,64.5,1929.95,No,0
3466-BYAVD,Male,1,0,Yes,1,Yes,1,15,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Month-to-month,0,Yes,1,Mailed check,0,1,0,69.5,1071.40,No,0
3780-YVMFA,Female,0,0,Yes,1,Yes,1,8,Yes,1,No,1,DSL,1,No,1,No,1,No,1,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,68.55,564.35,No,0
3874-EQOEP,Male,1,0,No,0,No,0,7,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,No,0,Mailed check,0,1,0,95,655.50,Yes,1
1679-JRFBR,Female,0,0,Yes,1,Yes,1,70,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,108.15,7930.55,No,0
9073-ZZIAY,Male,1,0,Yes,1,Yes,1,62,Yes,1,No,1,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Electronic check,1,0,0,86.1,5215.25,No,0
3077-RSNTJ,Female,0,0,Yes,1,Yes,1,6,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.7,113.50,No,0
6551-GNYDG,Female,0,0,Yes,1,Yes,1,14,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,80.9,1152.80,No,0
9167-APMXZ,Female,0,0,No,0,No,0,22,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,84.15,1821.95,No,0
2749-CTKAJ,Male,1,0,Yes,1,Yes,1,22,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,20.15,419.90,No,0
6371-NZYEG,Male,1,0,Yes,1,Yes,1,16,Yes,1,No,1,DSL,1,Yes,2,No,1,Yes,2,No,1,Yes,2,No,1,Two year,2,No,0,Mailed check,0,1,0,64.25,1024.00,No,0
7554-NEWDD,Male,1,0,No,0,No,0,10,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,25.7,251.60,No,0
8992-VONJD,Female,0,0,No,0,Yes,1,13,Yes,1,No,1,DSL,1,Yes,2,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,56,764.55,No,0
0867-MKZVY,Female,0,0,Yes,1,No,0,20,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,82.4,1592.35,Yes,1
4482-EWFMI,Female,0,0,No,0,No,0,2,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,69.7,135.20,No,0
4648-YPBTM,Male,1,0,No,0,No,0,53,Yes,1,Yes,2,DSL,1,No,1,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,73.9,3958.25,No,0
2907-ILJBN,Female,0,0,Yes,1,Yes,1,11,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,20.6,233.90,No,0
6345-FZOQH,Male,1,0,Yes,1,No,0,69,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,19.9,1363.45,No,0
3376-BMGFE,Female,0,0,No,0,No,0,4,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,70.9,273.00,Yes,1
5997-OPVFA,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,89.05,6254.45,No,0
3445-HXXGF,Male,1,1,Yes,1,No,0,58,No,0,No phone service,0,DSL,1,No,1,Yes,2,Yes,2,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,45.3,2651.20,Yes,1
1159-WFSGR,Female,0,0,Yes,1,Yes,1,16,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Electronic check,1,0,0,20.4,321.40,No,0
7654-YWJUF,Male,1,0,Yes,1,No,0,43,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,No,1,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,84.25,3539.25,No,0
1875-QIVME,Female,0,0,Yes,1,No,0,2,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,104.4,242.80,Yes,1
6727-IOTLZ,Male,1,0,Yes,1,No,0,14,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Mailed check,0,1,0,81.95,1181.75,No,0
0691-JVSYA,Female,0,0,Yes,1,No,0,53,Yes,1,No,1,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,94.85,5000.20,Yes,1
5918-VUKWP,Female,0,0,No,0,No,0,32,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Bank transfer (automatic),0,0,0,20.55,654.55,No,0
1744-JHKYS,Female,0,0,Yes,1,No,0,34,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Electronic check,1,0,0,24.7,780.20,No,0
2656-FMOKZ,Female,0,1,No,0,No,0,15,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,74.45,1145.70,Yes,1
2070-FNEXE,Female,0,1,No,0,No,0,7,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,76.45,503.60,Yes,1
5947-SGKCL,Female,0,0,Yes,1,Yes,1,15,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,105.35,1559.25,No,0
3712-PKXZA,Male,1,0,Yes,1,No,0,61,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,Yes,1,Credit card (automatic),0,0,1,20.55,1252.00,No,0
6317-YPKDH,Female,0,0,No,0,No,0,1,No,0,No phone service,0,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,29.95,29.95,Yes,1
6582-OIVSP,Female,0,0,No,0,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,45.3,45.30,No,0
9367-WXLCH,Male,1,0,No,0,No,0,8,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,84.5,662.65,Yes,1
5524-KHNJP,Male,1,0,Yes,1,Yes,1,33,Yes,1,No,1,DSL,1,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,No,0,Credit card (automatic),0,0,1,74.75,2453.30,No,0
1918-ZBFQJ,Female,0,0,No,0,No,0,13,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,79.25,1111.65,Yes,1
1024-GUALD,Female,0,0,Yes,1,No,0,1,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,24.8,24.80,Yes,1
4827-USJHP,Male,1,0,No,0,No,0,20,Yes,1,No,1,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,51.8,1023.85,No,0
8167-GJLRN,Male,1,0,No,0,No,0,3,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,30.4,82.15,No,0
0956-SYCWG,Female,0,0,No,0,No,0,13,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Electronic check,1,0,0,19.65,244.80,No,0
8017-UVSZU,Female,0,0,Yes,1,No,0,40,Yes,1,Yes,2,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Credit card (automatic),0,0,1,56.6,2379.10,No,0
7100-FQPRV,Male,1,0,Yes,1,Yes,1,43,Yes,1,Yes,2,DSL,1,Yes,2,No,1,No,1,Yes,2,No,1,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,71.9,3173.35,No,0
2472-OVKUP,Male,1,0,Yes,1,No,0,6,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,91,531.00,Yes,1
2984-RGEYA,Female,0,0,Yes,1,Yes,1,69,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,19.75,1375.40,No,0
9680-NIAUV,Female,0,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,No,0,Credit card (automatic),0,0,1,109.7,8129.30,No,0
2146-EGVDT,Male,1,0,Yes,1,Yes,1,59,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Credit card (automatic),0,0,1,19.3,1192.70,No,0
2604-IJPDU,Female,0,0,Yes,1,No,0,20,Yes,1,No,1,Fiber optic,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,96.55,1901.65,No,0
9178-JHUVJ,Male,1,0,Yes,1,Yes,1,24,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,24.1,587.40,No,0
6168-YBYNP,Male,1,0,No,0,No,0,59,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,111.35,6519.75,No,0
7255-SSFBC,Male,1,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,112.25,8041.65,No,0
3645-DEYGF,Male,1,0,No,0,Yes,1,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20.75,20.75,No,0
9323-HGFWY,Female,0,0,Yes,1,No,0,27,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,101.9,2681.15,No,0
8544-GOQSH,Female,0,0,No,0,No,0,14,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,80.05,1112.30,No,0
3363-DTIVD,Male,1,0,Yes,1,Yes,1,71,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Two year,2,No,0,Electronic check,1,0,0,105.55,7405.50,No,0
7018-WBJNK,Male,1,0,No,0,Yes,1,13,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,78.3,1033.95,No,0
9142-KZXOP,Male,1,0,No,0,No,0,44,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Credit card (automatic),0,0,1,68.85,2958.95,No,0
7674-YTAFD,Female,0,0,No,0,No,0,33,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,No,1,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,79.95,2684.85,No,0
6348-SNFUS,Male,1,0,Yes,1,Yes,1,72,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,55.45,4179.20,No,0
1285-OKIPP,Male,1,0,No,0,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,No,0,Electronic check,1,0,0,79.9,79.90,Yes,1
7825-ECJRF,Female,0,0,No,0,No,0,19,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,106.6,1934.45,Yes,1
1347-KTTTA,Male,1,0,Yes,1,No,0,64,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,102.45,6654.10,No,0
7841-TZDMQ,Male,1,0,No,0,No,0,2,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,46,84.50,Yes,1
4195-NZGTA,Female,0,0,No,0,No,0,1,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,25.25,25.25,No,0
7157-SMCFK,Male,1,0,No,0,Yes,1,61,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,19.75,1124.20,No,0
4709-LKHYG,Female,0,0,Yes,1,Yes,1,29,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Electronic check,1,0,0,20,540.05,No,0
2504-DSHIH,Male,1,1,Yes,1,No,0,23,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,No,0,Electronic check,1,0,0,86.8,1975.85,No,0
0699-NDKJM,Female,0,0,Yes,1,No,0,57,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,58.75,3437.45,No,0
9286-BHDQG,Male,1,0,Yes,1,Yes,1,72,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,No,1,No,1,Two year,2,No,0,Credit card (automatic),0,0,1,45.25,3139.80,No,0
0230-WEQUW,Male,1,0,Yes,1,No,0,66,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,56.6,3789.20,No,0
2040-LDIWQ,Male,1,0,Yes,1,Yes,1,65,Yes,1,Yes,2,DSL,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,84.2,5324.50,No,0
6496-JDSSB,Female,0,0,No,0,No,0,8,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,80,624.60,No,0
9408-SSNVZ,Female,0,0,No,0,No,0,4,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,70.15,268.35,Yes,1
4443-EMBNA,Female,0,0,Yes,1,No,0,71,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,24.75,1836.90,No,0
6469-MRVET,Male,1,0,Yes,1,Yes,1,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,Yes,1,Electronic check,1,0,0,20.2,20.20,No,0
0742-MOABM,Male,1,0,Yes,1,No,0,4,Yes,1,No,1,DSL,1,No,1,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,50.05,179.35,Yes,1
5961-VUSRV,Female,0,0,No,0,No,0,12,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,Yes,1,Bank transfer (automatic),0,0,0,19.35,219.35,No,0
6778-JFCMK,Male,1,0,No,0,No,0,24,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Mailed check,0,1,0,50.6,1288.75,No,0
6341-JVQGF,Female,0,0,Yes,1,Yes,1,31,Yes,1,No,1,DSL,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Mailed check,0,1,0,81.15,2545.75,No,0
2232-DMLXU,Female,0,0,Yes,1,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,55.2,55.20,Yes,1
4811-JBUVU,Male,1,0,No,0,No,0,30,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,Yes,2,No,1,Yes,2,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,89.9,2723.15,No,0
0945-TSONX,Female,0,0,Yes,1,Yes,1,47,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,85.3,4107.25,No,0
